"gene.symbol"	"egID"	"gene.set"
"ANKRD36"	375248	"All_genes"
"ANKRD36B"	57730	"All_genes"
"ANKRD36BP1"	84832	"All_genes"
"ANKRD36BP2"	645784	"All_genes"
"ANKRD37"	353322	"All_genes"
"ANKRD39"	51239	"All_genes"
"ANKRD40"	91369	"All_genes"
"ANKRD42"	338699	"All_genes"
"ANKRD44"	91526	"All_genes"
"ANKRD44-IT1"	101927547	"All_genes"
"ANKRD45"	339416	"All_genes"
"ANKRD46"	157567	"All_genes"
"ANKRD49"	54851	"All_genes"
"ANKRD50"	57182	"All_genes"
"ANKRD52"	283373	"All_genes"
"ANKRD53"	79998	"All_genes"
"ANKRD54"	129138	"All_genes"
"ANKRD55"	79722	"All_genes"
"ANKRD6"	22881	"All_genes"
"ANKRD61"	100310846	"All_genes"
"ANKRD62"	342850	"All_genes"
"ANKRD62P1-PARP4P3"	23783	"All_genes"
"ANKRD63"	100131244	"All_genes"
"ANKRD65"	441869	"All_genes"
"ANKRD66"	100287718	"All_genes"
"ANKRD7"	56311	"All_genes"
"ANKRD9"	122416	"All_genes"
"ANKS1A"	23294	"All_genes"
"ANKS1B"	56899	"All_genes"
"ANKS3"	124401	"All_genes"
"ANKS4B"	257629	"All_genes"
"ANKS6"	203286	"All_genes"
"ANKUB1"	389161	"All_genes"
"ANKZF1"	55139	"All_genes"
"ANLN"	54443	"All_genes"
"ANO1"	55107	"All_genes"
"ANO1-AS2"	100009613	"All_genes"
"ANO10"	55129	"All_genes"
"ANO2"	57101	"All_genes"
"ANO3"	63982	"All_genes"
"ANO4"	121601	"All_genes"
"ANO5"	203859	"All_genes"
"ANO6"	196527	"All_genes"
"ANO7"	50636	"All_genes"
"ANO8"	57719	"All_genes"
"ANO9"	338440	"All_genes"
"ANP32A"	8125	"All_genes"
"ANP32A-IT1"	80035	"All_genes"
"ANP32AP1"	723972	"All_genes"
"ANP32B"	10541	"All_genes"
"ANP32C"	23520	"All_genes"
"ANP32D"	23519	"All_genes"
"ANP32E"	81611	"All_genes"
"ANPEP"	290	"All_genes"
"ANTXR1"	84168	"All_genes"
"ANTXR2"	118429	"All_genes"
"ANTXRL"	195977	"All_genes"
"ANTXRLP1"	100996567	"All_genes"
"ANXA1"	301	"All_genes"
"ANXA10"	11199	"All_genes"
"ANXA11"	311	"All_genes"
"ANXA13"	312	"All_genes"
"ANXA2"	302	"All_genes"
"ANXA2P1"	303	"All_genes"
"ANXA2P2"	304	"All_genes"
"ANXA2P3"	305	"All_genes"
"ANXA2R"	389289	"All_genes"
"ANXA3"	306	"All_genes"
"ANXA4"	307	"All_genes"
"ANXA5"	308	"All_genes"
"ANXA6"	309	"All_genes"
"ANXA7"	310	"All_genes"
"ANXA8"	653145	"All_genes"
"ANXA8L1"	728113	"All_genes"
"ANXA9"	8416	"All_genes"
"AOAH"	313	"All_genes"
"AOAH-IT1"	100874264	"All_genes"
"AOC1"	26	"All_genes"
"AOC2"	314	"All_genes"
"AOC3"	8639	"All_genes"
"AOC4P"	90586	"All_genes"
"AOX1"	316	"All_genes"
"AOX2P"	344454	"All_genes"
"AP1AR"	55435	"All_genes"
"AP1B1"	162	"All_genes"
"AP1B1P1"	23782	"All_genes"
"AP1G1"	164	"All_genes"
"AP1G2"	8906	"All_genes"
"AP1M1"	8907	"All_genes"
"AP1M2"	10053	"All_genes"
"AP1S1"	1174	"All_genes"
"AP1S2"	8905	"All_genes"
"AP1S3"	130340	"All_genes"
"AP2A1"	160	"All_genes"
"AP2A2"	161	"All_genes"
"AP2B1"	163	"All_genes"
"AP2M1"	1173	"All_genes"
"AP2S1"	1175	"All_genes"
"AP3B1"	8546	"All_genes"
"AP3B2"	8120	"All_genes"
"AP3D1"	8943	"All_genes"
"AP3M1"	26985	"All_genes"
"AP3M2"	10947	"All_genes"
"AP3S1"	1176	"All_genes"
"AP3S2"	10239	"All_genes"
"AP4B1"	10717	"All_genes"
"AP4B1-AS1"	100287722	"All_genes"
"AP4E1"	23431	"All_genes"
"AP4M1"	9179	"All_genes"
"AP4S1"	11154	"All_genes"
"AP5B1"	91056	"All_genes"
"AP5M1"	55745	"All_genes"
"AP5S1"	55317	"All_genes"
"AP5Z1"	9907	"All_genes"
"APAF1"	317	"All_genes"
"APBA1"	320	"All_genes"
"APBA2"	321	"All_genes"
"APBA3"	9546	"All_genes"
"APBB1"	322	"All_genes"
"APBB1IP"	54518	"All_genes"
"APBB2"	323	"All_genes"
"APBB3"	10307	"All_genes"
"APC"	324	"All_genes"
"APC2"	10297	"All_genes"
"APCDD1"	147495	"All_genes"
"APCDD1L"	164284	"All_genes"
"APCDD1L-AS1"	149773	"All_genes"
"APCS"	325	"All_genes"
"APEH"	327	"All_genes"
"APELA"	100506013	"All_genes"
"APEX1"	328	"All_genes"
"APEX2"	27301	"All_genes"
"APH1A"	51107	"All_genes"
"APH1B"	83464	"All_genes"
"API5"	8539	"All_genes"
"APIP"	51074	"All_genes"
"APITD1"	378708	"All_genes"
"APITD1-CORT"	100526739	"All_genes"
"APLF"	200558	"All_genes"
"APLN"	8862	"All_genes"
"APLNR"	187	"All_genes"
"APLP1"	333	"All_genes"
"APLP2"	334	"All_genes"
"APMAP"	57136	"All_genes"
"APOA1"	335	"All_genes"
"APOA1BP"	128240	"All_genes"
"APOA2"	336	"All_genes"
"APOA4"	337	"All_genes"
"APOA5"	116519	"All_genes"
"APOB"	338	"All_genes"
"APOBEC1"	339	"All_genes"
"APOBEC2"	10930	"All_genes"
"APOBEC3A"	200315	"All_genes"
"APOBEC3A_B"	100913187	"All_genes"
"APOBEC3B"	9582	"All_genes"
"APOBEC3B-AS1"	100874530	"All_genes"
"APOBEC3C"	27350	"All_genes"
"APOBEC3D"	140564	"All_genes"
"APOBEC3F"	200316	"All_genes"
"APOBEC3G"	60489	"All_genes"
"APOBEC3H"	164668	"All_genes"
"APOBEC4"	403314	"All_genes"
"APOBR"	55911	"All_genes"
"APOC1"	341	"All_genes"
"APOC1P1"	342	"All_genes"
"APOC2"	344	"All_genes"
"APOC3"	345	"All_genes"
"APOC4"	346	"All_genes"
"APOC4-APOC2"	100533990	"All_genes"
"APOD"	347	"All_genes"
"APOE"	348	"All_genes"
"APOF"	319	"All_genes"
"APOH"	350	"All_genes"
"APOL1"	8542	"All_genes"
"APOL2"	23780	"All_genes"
"APOL3"	80833	"All_genes"
"APOL4"	80832	"All_genes"
"APOL5"	80831	"All_genes"
"APOL6"	80830	"All_genes"
"APOLD1"	81575	"All_genes"
"APOM"	55937	"All_genes"
"APOO"	79135	"All_genes"
"APOOL"	139322	"All_genes"
"APOOP5"	644649	"All_genes"
"APOPT1"	84334	"All_genes"
"APP"	351	"All_genes"
"APPBP2"	10513	"All_genes"
"APPL1"	26060	"All_genes"
"APPL2"	55198	"All_genes"
"APRT"	353	"All_genes"
"APTR"	100505854	"All_genes"
"APTX"	54840	"All_genes"
"AQP1"	358	"All_genes"
"AQP10"	89872	"All_genes"
"AQP11"	282679	"All_genes"
"AQP12A"	375318	"All_genes"
"AQP12B"	653437	"All_genes"
"AQP2"	359	"All_genes"
"AQP3"	360	"All_genes"
"AQP4"	361	"All_genes"
"AQP4-AS1"	147429	"All_genes"
"AQP5"	362	"All_genes"
"AQP6"	363	"All_genes"
"AQP7"	364	"All_genes"
"AQP7P1"	375719	"All_genes"
"AQP7P3"	441432	"All_genes"
"AQP8"	343	"All_genes"
"AQP9"	366	"All_genes"
"AQPEP"	206338	"All_genes"
"AQR"	9716	"All_genes"
"AR"	367	"All_genes"
"ARAF"	369	"All_genes"
"ARAP1"	116985	"All_genes"
"ARAP2"	116984	"All_genes"
"ARAP3"	64411	"All_genes"
"ARC"	23237	"All_genes"
"ARCN1"	372	"All_genes"
"AREG"	374	"All_genes"
"AREL1"	9870	"All_genes"
"ARF1"	375	"All_genes"
"ARF3"	377	"All_genes"
"ARF4"	378	"All_genes"
"ARF5"	381	"All_genes"
"ARF6"	382	"All_genes"
"ARFGAP1"	55738	"All_genes"
"ARFGAP2"	84364	"All_genes"
"ARFGAP3"	26286	"All_genes"
"ARFGEF1"	10565	"All_genes"
"ARFGEF2"	10564	"All_genes"
"ARFIP1"	27236	"All_genes"
"ARFIP2"	23647	"All_genes"
"ARFRP1"	10139	"All_genes"
"ARG1"	383	"All_genes"
"ARG2"	384	"All_genes"
"ARGFX"	503582	"All_genes"
"ARGFXP2"	503640	"All_genes"
"ARGLU1"	55082	"All_genes"
"ARHGAP1"	392	"All_genes"
"ARHGAP10"	79658	"All_genes"
"ARHGAP11A"	9824	"All_genes"
"ARHGAP11B"	89839	"All_genes"
"ARHGAP12"	94134	"All_genes"
"ARHGAP15"	55843	"All_genes"
"ARHGAP17"	55114	"All_genes"
"ARHGAP18"	93663	"All_genes"
"ARHGAP19"	84986	"All_genes"
"ARHGAP19-SLIT1"	100533184	"All_genes"
"ARHGAP20"	57569	"All_genes"
"ARHGAP21"	57584	"All_genes"
"ARHGAP22"	58504	"All_genes"
"ARHGAP23"	57636	"All_genes"
"ARHGAP24"	83478	"All_genes"
"ARHGAP25"	9938	"All_genes"
"ARHGAP26"	23092	"All_genes"
"ARHGAP26-AS1"	100874239	"All_genes"
"ARHGAP27"	201176	"All_genes"
"ARHGAP28"	79822	"All_genes"
"ARHGAP29"	9411	"All_genes"
"ARHGAP30"	257106	"All_genes"
"ARHGAP31"	57514	"All_genes"
"ARHGAP32"	9743	"All_genes"
"ARHGAP33"	115703	"All_genes"
"ARHGAP35"	2909	"All_genes"
"ARHGAP36"	158763	"All_genes"
"ARHGAP39"	80728	"All_genes"
"ARHGAP4"	393	"All_genes"
"ARHGAP40"	343578	"All_genes"
"ARHGAP42"	143872	"All_genes"
"ARHGAP44"	9912	"All_genes"
"ARHGAP5"	394	"All_genes"
"ARHGAP5-AS1"	84837	"All_genes"
"ARHGAP6"	395	"All_genes"
"ARHGAP8"	23779	"All_genes"
"ARHGAP9"	64333	"All_genes"
"ARHGDIA"	396	"All_genes"
"ARHGDIB"	397	"All_genes"
"ARHGDIG"	398	"All_genes"
"ARHGEF1"	9138	"All_genes"
"ARHGEF10"	9639	"All_genes"
"ARHGEF10L"	55160	"All_genes"
"ARHGEF11"	9826	"All_genes"
"ARHGEF12"	23365	"All_genes"
"ARHGEF15"	22899	"All_genes"
"ARHGEF16"	27237	"All_genes"
"ARHGEF17"	9828	"All_genes"
"ARHGEF18"	23370	"All_genes"
"ARHGEF19"	128272	"All_genes"
"ARHGEF2"	9181	"All_genes"
"ARHGEF25"	115557	"All_genes"
"ARHGEF26"	26084	"All_genes"
"ARHGEF26-AS1"	100507524	"All_genes"
"ARHGEF28"	64283	"All_genes"
"ARHGEF3"	50650	"All_genes"
"ARHGEF3-AS1"	100874200	"All_genes"
"ARHGEF33"	100271715	"All_genes"
"ARHGEF34P"	728377	"All_genes"
"ARHGEF35"	445328	"All_genes"
"ARHGEF37"	389337	"All_genes"
"ARHGEF38"	54848	"All_genes"
"ARHGEF38-IT1"	100874374	"All_genes"
"ARHGEF39"	84904	"All_genes"
"ARHGEF4"	50649	"All_genes"
"ARHGEF40"	55701	"All_genes"
"ARHGEF5"	7984	"All_genes"
"ARHGEF6"	9459	"All_genes"
"ARHGEF7"	8874	"All_genes"
"ARHGEF9"	23229	"All_genes"
"ARHGEF9-IT1"	100874355	"All_genes"
"ARID1A"	8289	"All_genes"
"ARID1B"	57492	"All_genes"
"ARID2"	196528	"All_genes"
"ARID3A"	1820	"All_genes"
"ARID3B"	10620	"All_genes"
"ARID3C"	138715	"All_genes"
"ARID4A"	5926	"All_genes"
"ARID4B"	51742	"All_genes"
"ARID5A"	10865	"All_genes"
"ARID5B"	84159	"All_genes"
"ARIH1"	25820	"All_genes"
"ARIH2"	10425	"All_genes"
"ARIH2OS"	646450	"All_genes"
"ARL1"	400	"All_genes"
"ARL10"	285598	"All_genes"
"ARL11"	115761	"All_genes"
"ARL13A"	392509	"All_genes"
"ARL13B"	200894	"All_genes"
"ARL14"	80117	"All_genes"
"ARL14EP"	120534	"All_genes"
"ARL14EPL"	644100	"All_genes"
"ARL15"	54622	"All_genes"
"ARL16"	339231	"All_genes"
"ARL17A"	51326	"All_genes"
"ARL17B"	100506084	"All_genes"
"ARL2"	402	"All_genes"
"ARL2-SNX15"	100528018	"All_genes"
"ARL2BP"	23568	"All_genes"
"ARL3"	403	"All_genes"
"ARL4A"	10124	"All_genes"
"ARL4C"	10123	"All_genes"
"ARL4D"	379	"All_genes"
"ARL5A"	26225	"All_genes"
"ARL5B"	221079	"All_genes"
"ARL5C"	390790	"All_genes"
"ARL6"	84100	"All_genes"
"ARL6IP1"	23204	"All_genes"
"ARL6IP4"	51329	"All_genes"
"ARL6IP5"	10550	"All_genes"
"ARL6IP6"	151188	"All_genes"
"ARL8A"	127829	"All_genes"
"ARL8B"	55207	"All_genes"
"ARL9"	132946	"All_genes"
"ARMC1"	55156	"All_genes"
"ARMC10"	83787	"All_genes"
"ARMC12"	221481	"All_genes"
"ARMC2"	84071	"All_genes"
"ARMC2-AS1"	101929716	"All_genes"
"ARMC3"	219681	"All_genes"
"ARMC4"	55130	"All_genes"
"ARMC5"	79798	"All_genes"
"ARMC6"	93436	"All_genes"
"ARMC7"	79637	"All_genes"
"ARMC8"	25852	"All_genes"
"ARMC9"	80210	"All_genes"
"ARMCX1"	51309	"All_genes"
"ARMCX2"	9823	"All_genes"
"ARMCX3"	51566	"All_genes"
"ARMCX4"	100131755	"All_genes"
"ARMCX5"	64860	"All_genes"
"ARMCX5-GPRASP2"	100528062	"All_genes"
"ARMCX6"	54470	"All_genes"
"ARMS2"	387715	"All_genes"
"ARNT"	405	"All_genes"
"ARNT2"	9915	"All_genes"
"ARNTL"	406	"All_genes"
"ARNTL2"	56938	"All_genes"
"ARNTL2-AS1"	101928646	"All_genes"
"ARPC1A"	10552	"All_genes"
"ARPC1B"	10095	"All_genes"
"ARPC2"	10109	"All_genes"
"ARPC3"	10094	"All_genes"
"ARPC4"	10093	"All_genes"
"ARPC4-TTLL3"	100526693	"All_genes"
"ARPC5"	10092	"All_genes"
"ARPC5L"	81873	"All_genes"
"ARPP19"	10776	"All_genes"
"ARPP21"	10777	"All_genes"
"ARR3"	407	"All_genes"
"ARRB1"	408	"All_genes"
"ARRB2"	409	"All_genes"
"ARRDC1"	92714	"All_genes"
"ARRDC2"	27106	"All_genes"
"ARRDC3"	57561	"All_genes"
"ARRDC3-AS1"	100129716	"All_genes"
"ARRDC4"	91947	"All_genes"
"ARRDC5"	645432	"All_genes"
"ARSA"	410	"All_genes"
"ARSB"	411	"All_genes"
"ARSD"	414	"All_genes"
"ARSE"	415	"All_genes"
"ARSF"	416	"All_genes"
"ARSG"	22901	"All_genes"
"ARSH"	347527	"All_genes"
"ARSI"	340075	"All_genes"
"ARSJ"	79642	"All_genes"
"ARSK"	153642	"All_genes"
"ART1"	417	"All_genes"
"ART3"	419	"All_genes"
"ART4"	420	"All_genes"
"ART5"	116969	"All_genes"
"ARTN"	9048	"All_genes"
"ARV1"	64801	"All_genes"
"ARVCF"	421	"All_genes"
"ARX"	170302	"All_genes"
"AS3MT"	57412	"All_genes"
"ASAH1"	427	"All_genes"
"ASAH2"	56624	"All_genes"
"ASAH2B"	653308	"All_genes"
"ASAP1"	50807	"All_genes"
"ASAP1-IT1"	29065	"All_genes"
"ASAP1-IT2"	100507117	"All_genes"
"ASAP2"	8853	"All_genes"
"ASAP3"	55616	"All_genes"
"ASB1"	51665	"All_genes"
"ASB10"	136371	"All_genes"
"ASB11"	140456	"All_genes"
"ASB12"	142689	"All_genes"
"ASB13"	79754	"All_genes"
"ASB14"	142686	"All_genes"
"ASB15"	142685	"All_genes"
"ASB16"	92591	"All_genes"
"ASB16-AS1"	339201	"All_genes"
"ASB17"	127247	"All_genes"
"ASB18"	401036	"All_genes"
"ASB2"	51676	"All_genes"
"ASB3"	51130	"All_genes"
"ASB4"	51666	"All_genes"
"ASB5"	140458	"All_genes"
"ASB6"	140459	"All_genes"
"ASB7"	140460	"All_genes"
"ASB8"	140461	"All_genes"
"ASB9"	140462	"All_genes"
"ASB9P1"	728619	"All_genes"
"ASCC1"	51008	"All_genes"
"ASCC2"	84164	"All_genes"
"ASCC3"	10973	"All_genes"
"ASCL1"	429	"All_genes"
"ASCL2"	430	"All_genes"
"ASCL3"	56676	"All_genes"
"ASCL4"	121549	"All_genes"
"ASCL5"	647219	"All_genes"
"ASF1A"	25842	"All_genes"
"ASF1B"	55723	"All_genes"
"ASGR1"	432	"All_genes"
"ASGR2"	433	"All_genes"
"ASH1L"	55870	"All_genes"
"ASH1L-AS1"	645676	"All_genes"
"ASH2L"	9070	"All_genes"
"ASIC1"	41	"All_genes"
"ASIC2"	40	"All_genes"
"ASIC3"	9311	"All_genes"
"ASIC4"	55515	"All_genes"
"ASIC5"	51802	"All_genes"
"ASIP"	434	"All_genes"
"ASL"	435	"All_genes"
"ASMT"	438	"All_genes"
"ASMTL"	8623	"All_genes"
"ASMTL-AS1"	80161	"All_genes"
"ASNA1"	439	"All_genes"
"ASNS"	440	"All_genes"
"ASNSD1"	54529	"All_genes"
"ASPA"	443	"All_genes"
"ASPDH"	554235	"All_genes"
"ASPG"	374569	"All_genes"
"ASPH"	444	"All_genes"
"ASPHD1"	253982	"All_genes"
"ASPHD2"	57168	"All_genes"
"ASPM"	259266	"All_genes"
"ASPN"	54829	"All_genes"
"ASPRV1"	151516	"All_genes"
"ASPSCR1"	79058	"All_genes"
"ASRGL1"	80150	"All_genes"
"ASS1"	445	"All_genes"
"ASTE1"	28990	"All_genes"
"ASTL"	431705	"All_genes"
"ASTN1"	460	"All_genes"
"ASTN2"	23245	"All_genes"
"ASUN"	55726	"All_genes"
"ASXL1"	171023	"All_genes"
"ASXL2"	55252	"All_genes"
"ASXL3"	80816	"All_genes"
"ASZ1"	136991	"All_genes"
"ATAD1"	84896	"All_genes"
"ATAD2"	29028	"All_genes"
"ATAD2B"	54454	"All_genes"
"ATAD3A"	55210	"All_genes"
"ATAD3B"	83858	"All_genes"
"ATAD3C"	219293	"All_genes"
"ATAD5"	79915	"All_genes"
"ATAT1"	79969	"All_genes"
"ATCAY"	85300	"All_genes"
"ATE1"	11101	"All_genes"
"ATF1"	466	"All_genes"
"ATF2"	1386	"All_genes"
"ATF3"	467	"All_genes"
"ATF4"	468	"All_genes"
"ATF5"	22809	"All_genes"
"ATF6"	22926	"All_genes"
"ATF6B"	1388	"All_genes"
"ATF7"	11016	"All_genes"
"ATF7IP"	55729	"All_genes"
"ATF7IP2"	80063	"All_genes"
"ATG10"	83734	"All_genes"
"ATG101"	60673	"All_genes"
"ATG12"	9140	"All_genes"
"ATG13"	9776	"All_genes"
"ATG14"	22863	"All_genes"
"ATG16L1"	55054	"All_genes"
"ATG16L2"	89849	"All_genes"
"ATG2A"	23130	"All_genes"
"ATG2B"	55102	"All_genes"
"ATG3"	64422	"All_genes"
"ATG4A"	115201	"All_genes"
"ATG4B"	23192	"All_genes"
"ATG4C"	84938	"All_genes"
"ATG4D"	84971	"All_genes"
"ATG5"	9474	"All_genes"
"ATG7"	10533	"All_genes"
"ATG9A"	79065	"All_genes"
"ATG9B"	285973	"All_genes"
"ATHL1"	80162	"All_genes"
"ATIC"	471	"All_genes"
"ATL1"	51062	"All_genes"
"ATL2"	64225	"All_genes"
"ATL3"	25923	"All_genes"
"ATM"	472	"All_genes"
"ATMIN"	23300	"All_genes"
"ATN1"	1822	"All_genes"
"ATOH1"	474	"All_genes"
"ATOH7"	220202	"All_genes"
"ATOH8"	84913	"All_genes"
"ATOX1"	475	"All_genes"
"ATP10A"	57194	"All_genes"
"ATP10B"	23120	"All_genes"
"ATP10D"	57205	"All_genes"
"ATP11A"	23250	"All_genes"
"ATP11A-AS1"	100874205	"All_genes"
"ATP11AUN"	400165	"All_genes"
"ATP11B"	23200	"All_genes"
"ATP11C"	286410	"All_genes"
"ATP12A"	479	"All_genes"
"ATP13A1"	57130	"All_genes"
"ATP13A2"	23400	"All_genes"
"ATP13A3"	79572	"All_genes"
"ATP13A4"	84239	"All_genes"
"ATP13A5"	344905	"All_genes"
"ATP1A1"	476	"All_genes"
"ATP1A1-AS1"	84852	"All_genes"
"ATP1A2"	477	"All_genes"
"ATP1A3"	478	"All_genes"
"ATP1A4"	480	"All_genes"
"ATP1B1"	481	"All_genes"
"ATP1B2"	482	"All_genes"
"ATP1B3"	483	"All_genes"
"ATP1B4"	23439	"All_genes"
"ATP2A1"	487	"All_genes"
"ATP2A2"	488	"All_genes"
"ATP2A3"	489	"All_genes"
"ATP2B1"	490	"All_genes"
"ATP2B2"	491	"All_genes"
"ATP2B3"	492	"All_genes"
"ATP2B4"	493	"All_genes"
"ATP2C1"	27032	"All_genes"
"ATP2C2"	9914	"All_genes"
"ATP4A"	495	"All_genes"
"ATP4B"	496	"All_genes"
"ATP5A1"	498	"All_genes"
"ATP5B"	506	"All_genes"
"ATP5C1"	509	"All_genes"
"ATP5D"	513	"All_genes"
"ATP5E"	514	"All_genes"
"ATP5EP2"	432369	"All_genes"
"ATP5F1"	515	"All_genes"
"ATP5G1"	516	"All_genes"
"ATP5G2"	517	"All_genes"
"ATP5G3"	518	"All_genes"
"ATP5H"	10476	"All_genes"
"ATP5I"	521	"All_genes"
"ATP5J"	522	"All_genes"
"ATP5J2"	9551	"All_genes"
"ATP5J2-PTCD1"	100526740	"All_genes"
"ATP5L"	10632	"All_genes"
"ATP5L2"	267020	"All_genes"
"ATP5O"	539	"All_genes"
"ATP5S"	27109	"All_genes"
"ATP5SL"	55101	"All_genes"
"ATP6AP1"	537	"All_genes"
"ATP6AP1L"	92270	"All_genes"
"ATP6AP2"	10159	"All_genes"
"ATP6V0A1"	535	"All_genes"
"ATP6V0A2"	23545	"All_genes"
"ATP6V0A4"	50617	"All_genes"
"ATP6V0B"	533	"All_genes"
"ATP6V0C"	527	"All_genes"
"ATP6V0CP3"	442211	"All_genes"
"ATP6V0D1"	9114	"All_genes"
"ATP6V0D2"	245972	"All_genes"
"ATP6V0E1"	8992	"All_genes"
"ATP6V0E2"	155066	"All_genes"
"ATP6V0E2-AS1"	401431	"All_genes"
"ATP6V1A"	523	"All_genes"
"ATP6V1B1"	525	"All_genes"
"ATP6V1B2"	526	"All_genes"
"ATP6V1C1"	528	"All_genes"
"ATP6V1C2"	245973	"All_genes"
"ATP6V1D"	51382	"All_genes"
"ATP6V1E1"	529	"All_genes"
"ATP6V1E2"	90423	"All_genes"
"ATP6V1F"	9296	"All_genes"
"ATP6V1G1"	9550	"All_genes"
"ATP6V1G2"	534	"All_genes"
"ATP6V1G2-DDX39B"	100532737	"All_genes"
"ATP6V1G3"	127124	"All_genes"
"ATP6V1H"	51606	"All_genes"
"ATP7A"	538	"All_genes"
"ATP7B"	540	"All_genes"
"ATP8A1"	10396	"All_genes"
"ATP8A2"	51761	"All_genes"
"ATP8B1"	5205	"All_genes"
"ATP8B2"	57198	"All_genes"
"ATP8B3"	148229	"All_genes"
"ATP8B4"	79895	"All_genes"
"ATP8B5P"	158381	"All_genes"
"ATP9A"	10079	"All_genes"
"ATP9B"	374868	"All_genes"
"ATPAF1"	64756	"All_genes"
"ATPAF2"	91647	"All_genes"
"ATPIF1"	93974	"All_genes"
"ATR"	545	"All_genes"
"ATRAID"	51374	"All_genes"
"ATRIP"	84126	"All_genes"
"ATRN"	8455	"All_genes"
"ATRNL1"	26033	"All_genes"
"ATRX"	546	"All_genes"
"ATXN1"	6310	"All_genes"
"ATXN10"	25814	"All_genes"
"ATXN1L"	342371	"All_genes"
"ATXN2"	6311	"All_genes"
"ATXN2L"	11273	"All_genes"
"ATXN3"	4287	"All_genes"
"ATXN3L"	92552	"All_genes"
"ATXN7"	6314	"All_genes"
"ATXN7L1"	222255	"All_genes"
"ATXN7L2"	127002	"All_genes"
"ATXN7L3"	56970	"All_genes"
"ATXN7L3B"	552889	"All_genes"
"ATXN8OS"	6315	"All_genes"
"AUH"	549	"All_genes"
"AUNIP"	79000	"All_genes"
"AUP1"	550	"All_genes"
"AURKA"	6790	"All_genes"
"AURKAIP1"	54998	"All_genes"
"AURKAPS1"	6791	"All_genes"
"AURKB"	9212	"All_genes"
"AURKC"	6795	"All_genes"
"AUTS2"	26053	"All_genes"
"AVEN"	57099	"All_genes"
"AVIL"	10677	"All_genes"
"AVL9"	23080	"All_genes"
"AVP"	551	"All_genes"
"AVPI1"	60370	"All_genes"
"AVPR1A"	552	"All_genes"
"AVPR1B"	553	"All_genes"
"AVPR2"	554	"All_genes"
"AWAT1"	158833	"All_genes"
"AWAT2"	158835	"All_genes"
"AXDND1"	126859	"All_genes"
"AXIN1"	8312	"All_genes"
"AXIN2"	8313	"All_genes"
"AXL"	558	"All_genes"
"AZGP1"	563	"All_genes"
"AZGP1P1"	646282	"All_genes"
"AZI2"	64343	"All_genes"
"AZIN1"	51582	"All_genes"
"AZU1"	566	"All_genes"
"B2M"	567	"All_genes"
"B3GALNT1"	8706	"All_genes"
"B3GALNT2"	148789	"All_genes"
"B3GALT1"	8708	"All_genes"
"B3GALT2"	8707	"All_genes"
"B3GALT4"	8705	"All_genes"
"B3GALT5"	10317	"All_genes"
"B3GALT6"	126792	"All_genes"
"B3GALTL"	145173	"All_genes"
"B3GAT1"	27087	"All_genes"
"B3GAT2"	135152	"All_genes"
"B3GAT3"	26229	"All_genes"
"B3GNT1"	11041	"All_genes"
"B3GNT2"	10678	"All_genes"
"B3GNT3"	10331	"All_genes"
"B3GNT4"	79369	"All_genes"
"B3GNT5"	84002	"All_genes"
"B3GNT6"	192134	"All_genes"
"B3GNT7"	93010	"All_genes"
"B3GNT8"	374907	"All_genes"
"B3GNT9"	84752	"All_genes"
"B3GNTL1"	146712	"All_genes"
"B4GALNT1"	2583	"All_genes"
"B4GALNT2"	124872	"All_genes"
"B4GALNT3"	283358	"All_genes"
"B4GALNT4"	338707	"All_genes"
"B4GALT1"	2683	"All_genes"
"B4GALT1-AS1"	101929639	"All_genes"
"B4GALT2"	8704	"All_genes"
"B4GALT3"	8703	"All_genes"
"B4GALT4"	8702	"All_genes"
"B4GALT5"	9334	"All_genes"
"B4GALT6"	9331	"All_genes"
"B4GALT7"	11285	"All_genes"
"B9D1"	27077	"All_genes"
"B9D2"	80776	"All_genes"
"BAALC"	79870	"All_genes"
"BAALC-AS1"	100499183	"All_genes"
"BAALCOS"	157556	"All_genes"
"BAAT"	570	"All_genes"
"BABAM1"	29086	"All_genes"
"BACE1"	23621	"All_genes"
"BACE1-AS"	100379571	"All_genes"
"BACE2"	25825	"All_genes"
"BACH1"	571	"All_genes"
"BACH1-IT2"	100874322	"All_genes"
"BACH2"	60468	"All_genes"
"BAD"	572	"All_genes"
"BAG1"	573	"All_genes"
"BAG2"	9532	"All_genes"
"BAG3"	9531	"All_genes"
"BAG4"	9530	"All_genes"
"BAG5"	9529	"All_genes"
"BAG6"	7917	"All_genes"
"BAGE"	574	"All_genes"
"BAGE2"	85319	"All_genes"
"BAGE3"	85318	"All_genes"
"BAGE4"	85317	"All_genes"
"BAGE5"	85316	"All_genes"
"BAHCC1"	57597	"All_genes"
"BAHD1"	22893	"All_genes"
"BAI1"	575	"All_genes"
"BAI2"	576	"All_genes"
"BAI3"	577	"All_genes"
"BAIAP2"	10458	"All_genes"
"BAIAP2-AS1"	440465	"All_genes"
"BAIAP2L1"	55971	"All_genes"
"BAIAP2L2"	80115	"All_genes"
"BAIAP3"	8938	"All_genes"
"BAK1"	578	"All_genes"
"BAMBI"	25805	"All_genes"
"BANCR"	100885775	"All_genes"
"BANF1"	8815	"All_genes"
"BANF2"	140836	"All_genes"
"BANK1"	55024	"All_genes"
"BANP"	54971	"All_genes"
"BAP1"	8314	"All_genes"
"BARD1"	580	"All_genes"
